problem_id,arm,dist1,dist2,min,max,spread,solved,node_count,expansions,disjunct_reached,picked_cheapest,hops1,hops2,cheaper_by_cost,cheaper_by_hops,agree
386,DNF,365.97457019487996,422.29922285199996,365.97457019487996,422.29922285199996,56.32465265712,True,571,142,,,66,76,d1,d1,True
387,BFS,417.42552995555354,385.71309227640666,385.71309227640666,417.42552995555354,31.712437679146888,True,328,82,d2,True,79,73,d2,d2,True
387,DFS,417.42552995555354,385.71309227640666,385.71309227640666,417.42552995555354,31.712437679146888,True,319,79,d1,False,79,73,d2,d2,True
387,CheapestFirst,417.42552995555354,385.71309227640666,385.71309227640666,417.42552995555354,31.712437679146888,True,328,82,d2,True,79,73,d2,d2,True
387,DNF,417.42552995555354,385.71309227640666,385.71309227640666,417.42552995555354,31.712437679146888,True,611,152,,,79,73,d2,d2,True
388,BFS,155.01834978932933,205.91932362651372,155.01834978932933,205.91932362651372,50.90097383718438,True,152,38,d1,True,26,35,d1,d1,True
388,DFS,155.01834978932933,205.91932362651372,155.01834978932933,205.91932362651372,50.90097383718438,True,107,26,d1,True,26,35,d1,d1,True
388,CheapestFirst,155.01834978932933,205.91932362651372,155.01834978932933,205.91932362651372,50.90097383718438,True,152,38,d1,True,26,35,d1,d1,True
388,DNF,155.01834978932933,205.91932362651372,155.01834978932933,205.91932362651372,50.90097383718438,True,247,61,,,26,35,d1,d1,True
389,BFS,156.42885037806647,13.193923130937499,13.193923130937499,156.42885037806647,143.23492724712898,True,15,3,d2,True,34,2,d2,d2,True
389,DFS,156.42885037806647,13.193923130937499,13.193923130937499,156.42885037806647,143.23492724712898,True,139,34,d1,False,34,2,d2,d2,True
389,CheapestFirst,156.42885037806647,13.193923130937499,13.193923130937499,156.42885037806647,143.23492724712898,True,23,5,d2,True,34,2,d2,d2,True
389,DNF,156.42885037806647,13.193923130937499,13.193923130937499,156.42885037806647,143.23492724712898,True,147,36,,,34,2,d2,d2,True
390,BFS,583.7487946837367,481.423776915948,481.423776915948,583.7487946837367,102.32501776778872,True,416,104,d2,True,100,83,d2,d2,True
390,DFS,583.7487946837367,481.423776915948,481.423776915948,583.7487946837367,102.32501776778872,True,403,100,d1,False,100,83,d2,d2,True
390,CheapestFirst,583.7487946837367,481.423776915948,481.423776915948,583.7487946837367,102.32501776778872,True,416,104,d2,True,100,83,d2,d2,True
390,DNF,583.7487946837367,481.423776915948,481.423776915948,583.7487946837367,102.32501776778872,True,735,183,,,100,83,d2,d2,True
391,BFS,383.0942608521071,170.8271490967629,170.8271490967629,383.0942608521071,212.2671117553442,True,247,61,d2,True,69,31,d2,d2,True
391,DFS,383.0942608521071,170.8271490967629,170.8271490967629,383.0942608521071,212.2671117553442,True,279,69,d1,False,69,31,d2,d2,True
391,CheapestFirst,383.0942608521071,170.8271490967629,170.8271490967629,383.0942608521071,212.2671117553442,True,243,60,d2,True,69,31,d2,d2,True
391,DNF,383.0942608521071,170.8271490967629,170.8271490967629,383.0942608521071,212.2671117553442,True,403,100,,,69,31,d2,d2,True
392,BFS,463.4255843117503,336.3200120854361,336.3200120854361,463.4255843117503,127.10557222631422,True,332,83,d2,True,81,62,d2,d2,True
392,DFS,463.4255843117503,336.3200120854361,336.3200120854361,463.4255843117503,127.10557222631422,True,327,81,d1,False,81,62,d2,d2,True
392,CheapestFirst,463.4255843117503,336.3200120854361,336.3200120854361,463.4255843117503,127.10557222631422,True,332,83,d2,True,81,62,d2,d2,True
392,DNF,463.4255843117503,336.3200120854361,336.3200120854361,463.4255843117503,127.10557222631422,True,575,143,,,81,62,d2,d2,True
393,BFS,111.95453255469563,528.8745204559946,111.95453255469563,528.8745204559946,416.91998790129895,True,163,40,d1,True,20,97,d1,d1,True
393,DFS,111.95453255469563,528.8745204559946,111.95453255469563,528.8745204559946,416.91998790129895,True,83,20,d1,True,20,97,d1,d1,True
393,CheapestFirst,111.95453255469563,528.8745204559946,111.95453255469563,528.8745204559946,416.91998790129895,True,167,41,d1,True,20,97,d1,d1,True
393,DNF,111.95453255469563,528.8745204559946,111.95453255469563,528.8745204559946,416.91998790129895,True,471,117,,,20,97,d1,d1,True
394,BFS,419.5281300904398,131.28556952983203,131.28556952983203,419.5281300904398,288.2425605606078,True,191,47,d2,True,76,24,d2,d2,True
394,DFS,419.5281300904398,131.28556952983203,131.28556952983203,419.5281300904398,288.2425605606078,True,307,76,d1,False,76,24,d2,d2,True
394,CheapestFirst,419.5281300904398,131.28556952983203,131.28556952983203,419.5281300904398,288.2425605606078,True,199,49,d2,True,76,24,d2,d2,True
394,DNF,419.5281300904398,131.28556952983203,131.28556952983203,419.5281300904398,288.2425605606078,True,403,100,,,76,24,d2,d2,True
395,BFS,92.53458419408443,175.71324794216383,92.53458419408443,175.71324794216383,83.1786637480794,True,147,36,d1,True,18,35,d1,d1,True
395,DFS,92.53458419408443,175.71324794216383,92.53458419408443,175.71324794216383,83.1786637480794,True,75,18,d1,True,18,35,d1,d1,True
395,CheapestFirst,92.53458419408443,175.71324794216383,92.53458419408443,175.71324794216383,83.1786637480794,True,148,37,d1,True,18,35,d1,d1,True
395,DNF,92.53458419408443,175.71324794216383,92.53458419408443,175.71324794216383,83.1786637480794,True,215,53,,,18,35,d1,d1,True
396,BFS,21.482609025365747,532.0669485066862,21.482609025365747,532.0669485066862,510.5843394813205,True,51,12,d1,True,6,96,d1,d1,True
396,DFS,21.482609025365747,532.0669485066862,21.482609025365747,532.0669485066862,510.5843394813205,True,27,6,d1,True,6,96,d1,d1,True
396,CheapestFirst,21.482609025365747,532.0669485066862,21.482609025365747,532.0669485066862,510.5843394813205,True,39,9,d1,True,6,96,d1,d1,True
396,DNF,21.482609025365747,532.0669485066862,21.482609025365747,532.0669485066862,510.5843394813205,True,411,102,,,6,96,d1,d1,True
397,BFS,496.64654101189194,105.98677644811832,105.98677644811832,496.64654101189194,390.6597645637736,True,135,33,d2,True,87,17,d2,d2,True
397,DFS,496.64654101189194,105.98677644811832,105.98677644811832,496.64654101189194,390.6597645637736,True,351,87,d1,False,87,17,d2,d2,True
397,CheapestFirst,496.64654101189194,105.98677644811832,105.98677644811832,496.64654101189194,390.6597645637736,True,143,35,d2,True,87,17,d2,d2,True
397,DNF,496.64654101189194,105.98677644811832,105.98677644811832,496.64654101189194,390.6597645637736,True,419,104,,,87,17,d2,d2,True
398,BFS,76.47269141085081,359.95882969101024,76.47269141085081,359.95882969101024,283.4861382801594,True,123,30,d1,True,15,70,d1,d1,True
398,DFS,76.47269141085081,359.95882969101024,76.47269141085081,359.95882969101024,283.4861382801594,True,63,15,d1,True,15,70,d1,d1,True
398,CheapestFirst,76.47269141085081,359.95882969101024,76.47269141085081,359.95882969101024,283.4861382801594,True,131,32,d1,True,15,70,d1,d1,True
398,DNF,76.47269141085081,359.95882969101024,76.47269141085081,359.95882969101024,283.4861382801594,True,343,85,,,15,70,d1,d1,True
399,BFS,545.3419592487975,74.98175132487435,74.98175132487435,545.3419592487975,470.3602079239231,True,127,31,d2,True,99,16,d2,d2,True
399,DFS,545.3419592487975,74.98175132487435,74.98175132487435,545.3419592487975,470.3602079239231,True,399,99,d1,False,99,16,d2,d2,True
399,CheapestFirst,545.3419592487975,74.98175132487435,74.98175132487435,545.3419592487975,470.3602079239231,True,115,28,d2,True,99,16,d2,d2,True
399,DNF,545.3419592487975,74.98175132487435,74.98175132487435,545.3419592487975,470.3602079239231,True,463,115,,,99,16,d2,d2,True
400,BFS,147.96228970265517,513.990165053372,147.96228970265517,513.990165053372,366.02787535071684,True,267,66,d1,True,33,97,d1,d1,True
400,DFS,147.96228970265517,513.990165053372,147.96228970265517,513.990165053372,366.02787535071684,True,135,33,d1,True,33,97,d1,d1,True
400,CheapestFirst,147.96228970265517,513.990165053372,147.96228970265517,513.990165053372,366.02787535071684,True,247,61,d1,True,33,97,d1,d1,True
400,DNF,147.96228970265517,513.990165053372,147.96228970265517,513.990165053372,366.02787535071684,True,523,130,,,33,97,d1,d1,True
401,BFS,381.3840923026111,98.67699663950384,98.67699663950384,381.3840923026111,282.7070956631073,True,135,33,d2,True,65,17,d2,d2,True
401,DFS,381.3840923026111,98.67699663950384,98.67699663950384,381.3840923026111,282.7070956631073,True,263,65,d1,False,65,17,d2,d2,True
401,CheapestFirst,381.3840923026111,98.67699663950384,98.67699663950384,381.3840923026111,282.7070956631073,True,143,35,d2,True,65,17,d2,d2,True
401,DNF,381.3840923026111,98.67699663950384,98.67699663950384,381.3840923026111,282.7070956631073,True,331,82,,,65,17,d2,d2,True
402,BFS,166.24284643175056,194.49322332525298,166.24284643175056,194.49322332525298,28.25037689350242,True,156,39,d1,True,32,35,d1,d1,True
402,DFS,166.24284643175056,194.49322332525298,166.24284643175056,194.49322332525298,28.25037689350242,True,131,32,d1,True,32,35,d1,d1,True
402,CheapestFirst,166.24284643175056,194.49322332525298,166.24284643175056,194.49322332525298,28.25037689350242,True,156,39,d1,True,32,35,d1,d1,True
402,DNF,166.24284643175056,194.49322332525298,166.24284643175056,194.49322332525298,28.25037689350242,True,271,67,,,32,35,d1,d1,True
403,BFS,186.40619955414866,64.59979134312276,64.59979134312276,186.40619955414866,121.8064082110259,True,111,27,d2,True,33,14,d2,d2,True
403,DFS,186.40619955414866,64.59979134312276,64.59979134312276,186.40619955414866,121.8064082110259,True,135,33,d1,False,33,14,d2,d2,True
403,CheapestFirst,186.40619955414866,64.59979134312276,64.59979134312276,186.40619955414866,121.8064082110259,True,103,25,d2,True,33,14,d2,d2,True
403,DNF,186.40619955414866,64.59979134312276,64.59979134312276,186.40619955414866,121.8064082110259,True,191,47,,,33,14,d2,d2,True
404,BFS,464.1153818968128,77.57343446232336,77.57343446232336,464.1153818968128,386.54194743448943,True,135,33,d2,True,87,17,d2,d2,True
404,DFS,464.1153818968128,77.57343446232336,77.57343446232336,464.1153818968128,386.54194743448943,True,351,87,d1,False,87,17,d2,d2,True
404,CheapestFirst,464.1153818968128,77.57343446232336,77.57343446232336,464.1153818968128,386.54194743448943,True,123,30,d2,True,87,17,d2,d2,True
404,DNF,464.1153818968128,77.57343446232336,77.57343446232336,464.1153818968128,386.54194743448943,True,419,104,,,87,17,d2,d2,True
405,BFS,64.70807400543933,438.4623653056415,64.70807400543933,438.4623653056415,373.7542913002022,True,107,26,d1,True,13,78,d1,d1,True
405,DFS,64.70807400543933,438.4623653056415,64.70807400543933,438.4623653056415,373.7542913002022,True,55,13,d1,True,13,78,d1,d1,True
405,CheapestFirst,64.70807400543933,438.4623653056415,64.70807400543933,438.4623653056415,373.7542913002022,True,95,23,d1,True,13,78,d1,d1,True
405,DNF,64.70807400543933,438.4623653056415,64.70807400543933,438.4623653056415,373.7542913002022,True,367,91,,,13,78,d1,d1,True
406,BFS,308.87541098373646,245.82930970184427,245.82930970184427,308.87541098373646,63.04610128189219,True,260,65,d2,True,62,50,d2,d2,True
406,DFS,308.87541098373646,245.82930970184427,245.82930970184427,308.87541098373646,63.04610128189219,True,251,62,d1,False,62,50,d2,d2,True
406,CheapestFirst,308.87541098373646,245.82930970184427,245.82930970184427,308.87541098373646,63.04610128189219,True,260,65,d2,True,62,50,d2,d2,True
406,DNF,308.87541098373646,245.82930970184427,245.82930970184427,308.87541098373646,63.04610128189219,True,451,112,,,62,50,d2,d2,True
407,BFS,16.813135823214473,184.55756501704766,16.813135823214473,184.55756501704766,167.74442919383318,True,27,6,d1,True,3,29,d1,d1,True
407,DFS,16.813135823214473,184.55756501704766,16.813135823214473,184.55756501704766,167.74442919383318,True,15,3,d1,True,3,29,d1,d1,True
407,CheapestFirst,16.813135823214473,184.55756501704766,16.813135823214473,184.55756501704766,167.74442919383318,True,27,6,d1,True,3,29,d1,d1,True
407,DNF,16.813135823214473,184.55756501704766,16.813135823214473,184.55756501704766,167.74442919383318,True,131,32,,,3,29,d1,d1,True
408,BFS,377.6006902423172,247.81193115004743,247.81193115004743,377.6006902423172,129.7887590922698,True,280,70,d2,True,67,46,d2,d2,True
408,DFS,377.6006902423172,247.81193115004743,247.81193115004743,377.6006902423172,129.7887590922698,True,271,67,d1,False,67,46,d2,d2,True
408,CheapestFirst,377.6006902423172,247.81193115004743,247.81193115004743,377.6006902423172,129.7887590922698,True,280,70,d2,True,67,46,d2,d2,True
408,DNF,377.6006902423172,247.81193115004743,247.81193115004743,377.6006902423172,129.7887590922698,True,455,113,,,67,46,d2,d2,True
409,BFS,415.96921628691865,247.98604767290269,247.98604767290269,415.96921628691865,167.98316861401597,True,340,85,d2,True,83,52,d2,d2,True
409,DFS,415.96921628691865,247.98604767290269,247.98604767290269,415.96921628691865,167.98316861401597,True,335,83,d1,False,83,52,d2,d2,True
409,CheapestFirst,415.96921628691865,247.98604767290269,247.98604767290269,415.96921628691865,167.98316861401597,True,340,85,d2,True,83,52,d2,d2,True
409,DNF,415.96921628691865,247.98604767290269,247.98604767290269,415.96921628691865,167.98316861401597,True,543,135,,,83,52,d2,d2,True
410,BFS,474.1012471678911,101.70282926402312,101.70282926402312,474.1012471678911,372.39841790386794,True,159,39,d2,True,82,20,d2,d2,True
410,DFS,474.1012471678911,101.70282926402312,101.70282926402312,474.1012471678911,372.39841790386794,True,331,82,d1,False,82,20,d2,d2,True
410,CheapestFirst,474.1012471678911,101.70282926402312,101.70282926402312,474.1012471678911,372.39841790386794,True,155,38,d2,True,82,20,d2,d2,True
410,DNF,474.1012471678911,101.70282926402312,101.70282926402312,474.1012471678911,372.39841790386794,True,411,102,,,82,20,d2,d2,True
411,BFS,44.75673179424525,17.15730687384759,17.15730687384759,44.75673179424525,27.59942492039766,True,23,5,d2,True,6,3,d2,d2,True
411,DFS,44.75673179424525,17.15730687384759,17.15730687384759,44.75673179424525,27.59942492039766,True,27,6,d1,False,6,3,d2,d2,True
411,CheapestFirst,44.75673179424525,17.15730687384759,17.15730687384759,44.75673179424525,27.59942492039766,True,19,4,d2,True,6,3,d2,d2,True
411,DNF,44.75673179424525,17.15730687384759,17.15730687384759,44.75673179424525,27.59942492039766,True,39,9,,,6,3,d2,d2,True
412,BFS,528.9303797357707,86.81436306901891,86.81436306901891,528.9303797357707,442.11601666675176,True,119,29,d2,True,97,15,d2,d2,True
412,DFS,528.9303797357707,86.81436306901891,86.81436306901891,528.9303797357707,442.11601666675176,True,391,97,d1,False,97,15,d2,d2,True
412,CheapestFirst,528.9303797357707,86.81436306901891,86.81436306901891,528.9303797357707,442.11601666675176,True,139,34,d2,True,97,15,d2,d2,True
412,DNF,528.9303797357707,86.81436306901891,86.81436306901891,528.9303797357707,442.11601666675176,True,451,112,,,97,15,d2,d2,True
413,BFS,251.75179424978424,572.7239163282115,251.75179424978424,572.7239163282115,320.97212207842733,True,379,94,d1,True,47,96,d1,d1,True
413,DFS,251.75179424978424,572.7239163282115,251.75179424978424,572.7239163282115,320.97212207842733,True,191,47,d1,True,47,96,d1,d1,True
413,CheapestFirst,251.75179424978424,572.7239163282115,251.75179424978424,572.7239163282115,320.97212207842733,True,351,87,d1,True,47,96,d1,d1,True
413,DNF,251.75179424978424,572.7239163282115,251.75179424978424,572.7239163282115,320.97212207842733,True,575,143,,,47,96,d1,d1,True
414,BFS,517.6194845286931,343.6074235769664,343.6074235769664,517.6194845286931,174.01206095172665,True,408,102,d2,True,99,63,d2,d2,True
414,DFS,517.6194845286931,343.6074235769664,343.6074235769664,517.6194845286931,174.01206095172665,True,399,99,d1,False,99,63,d2,d2,True
414,CheapestFirst,517.6194845286931,343.6074235769664,343.6074235769664,517.6194845286931,174.01206095172665,True,408,102,d2,True,99,63,d2,d2,True
414,DNF,517.6194845286931,343.6074235769664,343.6074235769664,517.6194845286931,174.01206095172665,True,651,162,,,99,63,d2,d2,True
415,BFS,412.2624384599513,82.5695481311474,82.5695481311474,412.2624384599513,329.69289032880386,True,103,25,d2,True,72,13,d2,d2,True
415,DFS,412.2624384599513,82.5695481311474,82.5695481311474,412.2624384599513,329.69289032880386,True,291,72,d1,False,72,13,d2,d2,True
415,CheapestFirst,412.2624384599513,82.5695481311474,82.5695481311474,412.2624384599513,329.69289032880386,True,107,26,d2,True,72,13,d2,d2,True
415,DNF,412.2624384599513,82.5695481311474,82.5695481311474,412.2624384599513,329.69289032880386,True,343,85,,,72,13,d2,d2,True
416,BFS,515.9666384647513,482.5691464583297,482.5691464583297,515.9666384647513,33.3974920064216,True,368,92,d2,True,89,83,d2,d2,True
416,DFS,515.9666384647513,482.5691464583297,482.5691464583297,515.9666384647513,33.3974920064216,True,359,89,d1,False,89,83,d2,d2,True
416,CheapestFirst,515.9666384647513,482.5691464583297,482.5691464583297,515.9666384647513,33.3974920064216,True,368,92,d2,True,89,83,d2,d2,True
416,DNF,515.9666384647513,482.5691464583297,482.5691464583297,515.9666384647513,33.3974920064216,True,691,172,,,89,83,d2,d2,True
417,BFS,374.81351156808495,345.7956893367707,345.7956893367707,374.81351156808495,29.017822231314256,True,288,72,d2,True,67,62,d2,d2,True
417,DFS,374.81351156808495,345.7956893367707,345.7956893367707,374.81351156808495,29.017822231314256,True,271,67,d1,False,67,62,d2,d2,True
417,CheapestFirst,374.81351156808495,345.7956893367707,345.7956893367707,374.81351156808495,29.017822231314256,True,288,72,d2,True,67,62,d2,d2,True
417,DNF,374.81351156808495,345.7956893367707,345.7956893367707,374.81351156808495,29.017822231314256,True,519,129,,,67,62,d2,d2,True
418,BFS,427.5558574385661,542.9146912208496,427.5558574385661,542.9146912208496,115.35883378228351,True,412,103,d1,True,79,99,d1,d1,True
418,DFS,427.5558574385661,542.9146912208496,427.5558574385661,542.9146912208496,115.35883378228351,True,319,79,d1,True,79,99,d1,d1,True
418,CheapestFirst,427.5558574385661,542.9146912208496,427.5558574385661,542.9146912208496,115.35883378228351,True,412,103,d1,True,79,99,d1,d1,True
418,DNF,427.5558574385661,542.9146912208496,427.5558574385661,542.9146912208496,115.35883378228351,True,715,178,,,79,99,d1,d1,True
419,BFS,2.6190476653543393,429.2430190737414,2.6190476653543393,429.2430190737414,426.62397140838704,True,7,1,d1,True,1,77,d1,d1,True
419,DFS,2.6190476653543393,429.2430190737414,2.6190476653543393,429.2430190737414,426.62397140838704,True,7,1,d1,True,1,77,d1,d1,True
419,CheapestFirst,2.6190476653543393,429.2430190737414,2.6190476653543393,429.2430190737414,426.62397140838704,True,7,1,d1,True,1,77,d1,d1,True
419,DNF,2.6190476653543393,429.2430190737414,2.6190476653543393,429.2430190737414,426.62397140838704,True,319,79,,,1,77,d1,d1,True
420,BFS,348.1525796652272,273.21539392029916,273.21539392029916,348.1525796652272,74.93718574492806,True,248,62,d2,True,59,46,d2,d2,True
420,DFS,348.1525796652272,273.21539392029916,273.21539392029916,348.1525796652272,74.93718574492806,True,239,59,d1,False,59,46,d2,d2,True
420,CheapestFirst,348.1525796652272,273.21539392029916,273.21539392029916,348.1525796652272,74.93718574492806,True,248,62,d2,True,59,46,d2,d2,True
420,DNF,348.1525796652272,273.21539392029916,273.21539392029916,348.1525796652272,74.93718574492806,True,423,105,,,59,46,d2,d2,True
421,BFS,188.24347551433644,224.39395366672446,188.24347551433644,224.39395366672446,36.15047815238802,True,164,41,d1,True,33,39,d1,d1,True
421,DFS,188.24347551433644,224.39395366672446,188.24347551433644,224.39395366672446,36.15047815238802,True,135,33,d1,True,33,39,d1,d1,True
421,CheapestFirst,188.24347551433644,224.39395366672446,188.24347551433644,224.39395366672446,36.15047815238802,True,164,41,d1,True,33,39,d1,d1,True
421,DNF,188.24347551433644,224.39395366672446,188.24347551433644,224.39395366672446,36.15047815238802,True,291,72,,,33,39,d1,d1,True
422,BFS,261.00243061972253,482.82056237227374,261.00243061972253,482.82056237227374,221.8181317525512,True,392,98,d1,True,55,96,d1,d1,True
422,DFS,261.00243061972253,482.82056237227374,261.00243061972253,482.82056237227374,221.8181317525512,True,223,55,d1,True,55,96,d1,d1,True
422,CheapestFirst,261.00243061972253,482.82056237227374,261.00243061972253,482.82056237227374,221.8181317525512,True,392,98,d1,True,55,96,d1,d1,True
422,DNF,261.00243061972253,482.82056237227374,261.00243061972253,482.82056237227374,221.8181317525512,True,607,151,,,55,96,d1,d1,True
423,BFS,245.83607062304694,370.43330574732795,245.83607062304694,370.43330574732795,124.59723512428101,True,292,73,d1,True,44,69,d1,d1,True
423,DFS,245.83607062304694,370.43330574732795,245.83607062304694,370.43330574732795,124.59723512428101,True,179,44,d1,True,44,69,d1,d1,True
423,CheapestFirst,245.83607062304694,370.43330574732795,245.83607062304694,370.43330574732795,124.59723512428101,True,292,73,d1,True,44,69,d1,d1,True
423,DNF,245.83607062304694,370.43330574732795,245.83607062304694,370.43330574732795,124.59723512428101,True,455,113,,,44,69,d1,d1,True
424,BFS,101.9854315864055,472.88111850028577,101.9854315864055,472.88111850028577,370.89568691388024,True,147,36,d1,True,18,82,d1,d1,True
424,DFS,101.9854315864055,472.88111850028577,101.9854315864055,472.88111850028577,370.89568691388024,True,75,18,d1,True,18,82,d1,d1,True
424,CheapestFirst,101.9854315864055,472.88111850028577,101.9854315864055,472.88111850028577,370.89568691388024,True,151,37,d1,True,18,82,d1,d1,True
424,DNF,101.9854315864055,472.88111850028577,101.9854315864055,472.88111850028577,370.89568691388024,True,403,100,,,18,82,d1,d1,True
425,BFS,254.10362557316108,442.55577019584416,254.10362557316108,442.55577019584416,188.45214462268308,True,352,88,d1,True,51,85,d1,d1,True
425,DFS,254.10362557316108,442.55577019584416,254.10362557316108,442.55577019584416,188.45214462268308,True,207,51,d1,True,51,85,d1,d1,True
425,CheapestFirst,254.10362557316108,442.55577019584416,254.10362557316108,442.55577019584416,188.45214462268308,True,352,88,d1,True,51,85,d1,d1,True
425,DNF,254.10362557316108,442.55577019584416,254.10362557316108,442.55577019584416,188.45214462268308,True,547,136,,,51,85,d1,d1,True
426,BFS,524.9475788065504,456.74736343748293,456.74736343748293,524.9475788065504,68.20021536906745,True,396,99,d2,True,96,82,d2,d2,True
426,DFS,524.9475788065504,456.74736343748293,456.74736343748293,524.9475788065504,68.20021536906745,True,387,96,d1,False,96,82,d2,d2,True
426,CheapestFirst,524.9475788065504,456.74736343748293,456.74736343748293,524.9475788065504,68.20021536906745,True,396,99,d2,True,96,82,d2,d2,True
426,DNF,524.9475788065504,456.74736343748293,456.74736343748293,524.9475788065504,68.20021536906745,True,715,178,,,96,82,d2,d2,True
427,BFS,125.50573822435535,206.02065939467926,125.50573822435535,206.02065939467926,80.5149211703239,True,160,40,d1,True,21,37,d1,d1,True
427,DFS,125.50573822435535,206.02065939467926,125.50573822435535,206.02065939467926,80.5149211703239,True,87,21,d1,True,21,37,d1,d1,True
427,CheapestFirst,125.50573822435535,206.02065939467926,125.50573822435535,206.02065939467926,80.5149211703239,True,160,40,d1,True,21,37,d1,d1,True
427,DNF,125.50573822435535,206.02065939467926,125.50573822435535,206.02065939467926,80.5149211703239,True,235,58,,,21,37,d1,d1,True
428,BFS,414.0089500742849,406.2142910731456,406.2142910731456,414.0089500742849,7.79465900113928,True,288,72,d2,True,70,69,d2,d2,True
428,DFS,414.0089500742849,406.2142910731456,406.2142910731456,414.0089500742849,7.79465900113928,True,283,70,d1,False,70,69,d2,d2,True
428,CheapestFirst,414.0089500742849,406.2142910731456,406.2142910731456,414.0089500742849,7.79465900113928,True,288,72,d2,True,70,69,d2,d2,True
428,DNF,414.0089500742849,406.2142910731456,406.2142910731456,414.0089500742849,7.79465900113928,True,559,139,,,70,69,d2,d2,True
429,BFS,216.60571460836672,483.60041244775965,216.60571460836672,483.60041244775965,266.9946978393929,True,315,78,d1,True,39,89,d1,d1,True
429,DFS,216.60571460836672,483.60041244775965,216.60571460836672,483.60041244775965,266.9946978393929,True,159,39,d1,True,39,89,d1,d1,True
429,CheapestFirst,216.60571460836672,483.60041244775965,216.60571460836672,483.60041244775965,266.9946978393929,True,315,78,d1,True,39,89,d1,d1,True
429,DNF,216.60571460836672,483.60041244775965,216.60571460836672,483.60041244775965,266.9946978393929,True,515,128,,,39,89,d1,d1,True
430,BFS,401.41752401307457,389.05088215190455,389.05088215190455,401.41752401307457,12.366641861170024,True,292,73,d2,True,70,68,d2,d2,True
430,DFS,401.41752401307457,389.05088215190455,389.05088215190455,401.41752401307457,12.366641861170024,True,283,70,d1,False,70,68,d2,d2,True
430,CheapestFirst,401.41752401307457,389.05088215190455,389.05088215190455,401.41752401307457,12.366641861170024,True,292,73,d2,True,70,68,d2,d2,True
430,DNF,401.41752401307457,389.05088215190455,389.05088215190455,401.41752401307457,12.366641861170024,True,555,138,,,70,68,d2,d2,True
431,BFS,182.98570034239398,104.97416481193487,104.97416481193487,182.98570034239398,78.01153553045911,True,127,31,d2,True,31,16,d2,d2,True
431,DFS,182.98570034239398,104.97416481193487,104.97416481193487,182.98570034239398,78.01153553045911,True,127,31,d1,False,31,16,d2,d2,True
431,CheapestFirst,182.98570034239398,104.97416481193487,104.97416481193487,182.98570034239398,78.01153553045911,True,139,34,d2,True,31,16,d2,d2,True
431,DNF,182.98570034239398,104.97416481193487,104.97416481193487,182.98570034239398,78.01153553045911,True,191,47,,,31,16,d2,d2,True
432,BFS,211.59214613458107,105.35018238875655,105.35018238875655,211.59214613458107,106.24196374582452,True,143,35,d2,True,38,18,d2,d2,True
432,DFS,211.59214613458107,105.35018238875655,105.35018238875655,211.59214613458107,106.24196374582452,True,155,38,d1,False,38,18,d2,d2,True
432,CheapestFirst,211.59214613458107,105.35018238875655,105.35018238875655,211.59214613458107,106.24196374582452,True,155,38,d2,True,38,18,d2,d2,True
432,DNF,211.59214613458107,105.35018238875655,105.35018238875655,211.59214613458107,106.24196374582452,True,227,56,,,38,18,d2,d2,True
433,BFS,77.62112971977271,455.72669821189146,77.62112971977271,455.72669821189146,378.1055684921188,True,115,28,d1,True,14,82,d1,d1,True
433,DFS,77.62112971977271,455.72669821189146,77.62112971977271,455.72669821189146,378.1055684921188,True,59,14,d1,True,14,82,d1,d1,True
433,CheapestFirst,77.62112971977271,455.72669821189146,77.62112971977271,455.72669821189146,378.1055684921188,True,111,27,d1,True,14,82,d1,d1,True
433,DNF,77.62112971977271,455.72669821189146,77.62112971977271,455.72669821189146,378.1055684921188,True,387,96,,,14,82,d1,d1,True
434,BFS,356.3420174546582,331.42575433793945,331.42575433793945,356.3420174546582,24.916263116718767,True,268,67,d2,True,65,58,d2,d2,True
434,DFS,356.3420174546582,331.42575433793945,331.42575433793945,356.3420174546582,24.916263116718767,True,263,65,d1,False,65,58,d2,d2,True
434,CheapestFirst,356.3420174546582,331.42575433793945,331.42575433793945,356.3420174546582,24.916263116718767,True,268,67,d2,True,65,58,d2,d2,True
434,DNF,356.3420174546582,331.42575433793945,331.42575433793945,356.3420174546582,24.916263116718767,True,495,123,,,65,58,d2,d2,True
435,BFS,93.19569327146796,535.4655419925708,93.19569327146796,535.4655419925708,442.26984872110285,True,139,34,d1,True,17,91,d1,d1,True
435,DFS,93.19569327146796,535.4655419925708,93.19569327146796,535.4655419925708,442.26984872110285,True,71,17,d1,True,17,91,d1,d1,True
435,CheapestFirst,93.19569327146796,535.4655419925708,93.19569327146796,535.4655419925708,442.26984872110285,True,131,32,d1,True,17,91,d1,d1,True
435,DNF,93.19569327146796,535.4655419925708,93.19569327146796,535.4655419925708,442.26984872110285,True,435,108,,,17,91,d1,d1,True
436,BFS,40.56650766189257,94.5448635480968,40.56650766189257,94.5448635480968,53.97835588620423,True,51,12,d1,True,6,14,d1,d1,True
436,DFS,40.56650766189257,94.5448635480968,40.56650766189257,94.5448635480968,53.97835588620423,True,27,6,d1,True,6,14,d1,d1,True
436,CheapestFirst,40.56650766189257,94.5448635480968,40.56650766189257,94.5448635480968,53.97835588620423,True,47,11,d1,True,6,14,d1,d1,True
436,DNF,40.56650766189257,94.5448635480968,40.56650766189257,94.5448635480968,53.97835588620423,True,83,20,,,6,14,d1,d1,True
